"EMP_HOURS_1997.48","EMP_HOURS_1998.48","EMP_HOURS_1999.48","EMP_HOURS_2000.48","EMP_HOURS_2001.48","EMP_HOURS_2002.48","EMP_HOURS_2003.48","EMP_HOURS_2004.48","EMP_HOURS_2005.48","EMP_HOURS_2006.48","EMP_HOURS_2007.48","EMP_HOURS_2008.48","EMP_HOURS_2009.48","EMP_HOURS_2010.48","EMP_HOURS_2011.48","EMP_HOURS_2012.48","EMP_HOURS_2013.48","EMP_HOURS_2014.48","EMP_HOURS_2015.48","EMP_HOURS_2016.48","EMP_HOURS_2017.48","EMP_HOURS_2018.48","EMP_HOURS_2019.48","SCH_COLLEGE_STATUS_2012.12","SCH_COLLEGE_STATUS_2013.12","SCH_COLLEGE_STATUS_2014.12","SCH_COLLEGE_STATUS_2015.12","SCH_COLLEGE_STATUS_2016.12","SCH_COLLEGE_STATUS_2017.12","SCH_COLLEGE_STATUS_2018.12","SCH_COLLEGE_STATUS_2019.12","MAR_STATUS_1997.12","MAR_STATUS_1998.12","MAR_STATUS_1999.12","MAR_STATUS_2000.12","MAR_STATUS_2001.12","MAR_STATUS_2002.12","MAR_STATUS_2003.12","MAR_STATUS_2004.12","MAR_STATUS_2005.12","MAR_STATUS_2006.12","MAR_STATUS_2007.12","MAR_STATUS_2008.12","MAR_STATUS_2009.12","MAR_STATUS_2010.12","MAR_STATUS_2011.12","MAR_STATUS_2012.12","MAR_STATUS_2013.12","MAR_STATUS_2014.12","MAR_STATUS_2015.12","MAR_STATUS_2016.12","MAR_STATUS_2017.12","MAR_STATUS_2018.12","MAR_STATUS_2019.12","PUBID","YSAQ-299","YOUTH_NONR1INHH.01","YOUTH_PARENTGUAR.01","KEY!SEX","KEY!AGEDOL","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","CV_SAMPLE_TYPE","YOUTH_SIBID01.01","YOUTH_SIBID02.01","YOUTH_SIBID03.01","YOUTH_SIBID04.01","KEY!RACE_ETHNICITY","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","CV_BIO_CHILD_HH_U18","CV_BIO_CHILD_NR_U18"
-4,30,-4,40,-4,40,40,-4,40,-4,16,-4,50,-4,-4,40,40,40,40,40,40,40,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,3105,1,0,1,2,16,8,-4,-4,1,-4,-4,-4,-4,1,-4,1,8,-4,-4,-4,1,3,-4,-4,-4,1,3,-4,-4,-4,1,3,-4,-4,-5,-5,-5,-5,-5,3,-4,-4,-4,-4,9,-4,-4,-4,-4,9,-4,-4,-4,-4,9,-4,-4,1,9,-4,-4,1,5,-4,-4,1,5,-4,-4,1,5,-4,-4,1,5,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
3,3,-4,-4,-4,-4,8,21,40,40,40,41,40,40,-3,-4,40,40,40,40,40,40,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3106,0,1,1,1,14,8,-4,-4,1,-4,-4,-4,-4,4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,1,10,-4,-4,-4,0,10,-4,-4,10,-4,-4,-4,-4,4,-4,-4,-4,1,6,-4,-4,-4,1,6,-4,-4,1,6,-4,-4,0,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-3,45,40,45,46,40,35,40,45,40,40,35,-4,40,25,60,45,45,45,50,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,4,4,4,3107,-4,1,1,1,13,8,-4,-4,1,-4,-4,-4,-4,4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,1,8,-4,-4,-4,1,4,-4,-4,-4,1,9,-4,-4,9,-4,-4,-4,1,4,-4,-4,-4,-4,9,-4,-4,-4,1,4,-4,-4,1,4,-4,-4,0,4,-4,-4,0,4,-4,-4,1,4,-4,-4,1,4,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,40,40,-4,-4,-4,-4,-4,36,-4,40,40,40,40,-4,-4,-4,-4,-4,45,-4,-4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3108,1,1,1,1,15,8,-4,-4,1,3109,-4,-4,-4,2,-4,0,8,-4,-4,-4,0,3,-4,-4,-4,0,3,-4,-4,-4,0,3,-4,-4,-4,0,3,-4,-4,3,-4,-4,-4,0,3,-4,-4,-4,0,3,1,0,-4,-4,3,1,0,1,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,3,0,1,0,0,1,-4,1,0,-4,0,1,0,1
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,48,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3109,-4,1,1,1,13,8,-4,-4,1,3108,-4,-4,-4,2,1,-4,8,-4,-4,-4,0,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,1,-4,-4,1,0,1,-4,-4,1,0,2,-4,-4,1,0,2,-4,-4,1,0,2,-4,1,0,2,-4,1,0,2,-4,-5,-5,-5,-5,1,0,2,1,1,2,0,0,0,2,-4,0,2,-4,0,2,-5,-5
-4,-4,-4,-4,28,-4,40,40,37,47,-4,-4,-4,45,-4,20,30,30,-4,35,45,-4,25,1,1,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3110,-4,0,1,1,12,8,-4,-4,1,-4,-4,-4,-4,4,-4,-4,8,-4,-4,1,-4,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,2,-4,-4,-4,-4,2,-4,-4,-4,-4,2,1,0,-4,0,2,1,0,1,2,1,0,-4,2,0,1,0,2,0,1,-4,2,1,0,1,2,1,0,0,1,0,-4,1,0,-4,1,0,1,0
-4,-4,20,-4,-4,20,-4,40,40,-4,20,-4,-4,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3111,0,1,1,1,15,8,-4,-4,1,-4,-4,-4,-4,4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,9,-4,-4,-4,0,9,-4,-4,0,-4,9,-4,-4,9,-4,-4,0,-4,4,-4,-4,0,-4,4,-4,-4,0,-4,4,-4,-4,0,4,-4,-4,0,4,-4,-4,-1,-5,-5,-5,-5,4,-4,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3112,-4,1,1,2,12,8,-4,-4,1,-4,-4,-4,-4,4,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,0,8,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,25,-3,-3,-3,-3,-3,-4,-4,30,25,30,30,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113,-4,0,1,1,12,8,-4,-4,1,-4,-4,-4,-4,1,-4,-4,8,-4,-4,1,-4,8,-4,-4,-4,1,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,3,-4,-4,-4,0,3,-4,-4,-4,0,3,-4,-4,-4,0,3,-4,-4,0,3,-4,-4,0,3,-4,-4,1,3,-4,-4,0,3,-4,-4,0,3,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,25,-3,-4,-4,-4,-4,30,-4,40,40,40,40,-4,54,54,54,33,33,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3114,0,0,1,1,16,8,-4,-4,1,3115,-4,-4,-4,1,-4,0,1,-4,-4,-4,-1,3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,0,2,1,-4,3,0,2,1,-4,3,0,2,-1,3,0,2,0,3,0,2,-1,3,0,2,-1,3,0,2,-1,3,0,2,-1,0,2,-4,0,2,-4,0,2,0,1
40,2,30,40,40,55,73,17,15,15,42,42,42,40,40,-4,65,40,40,40,43,-3,-3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3115,0,0,1,2,16,8,-4,-4,1,3114,-4,-4,-4,1,-4,0,8,-4,-4,-4,0,10,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,-4,-4,1,-4,-5,-5,-5,-5,-5,4,1,0,1,-5,-5,-5,-5,-5,-5,-5,-5,4,1,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,0,-4,1,0,1,0
-4,25,-4,40,-4,40,40,50,40,-4,50,50,-4,-4,60,60,60,-4,-4,-4,40,44,44,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3116,0,1,1,2,14,8,-4,-4,1,3117,-4,-4,-4,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,3,-4,-4,3,-4,-4,-4,-4,3,-4,-4,1,-4,3,-4,-4,-4,-4,3,-4,-4,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,1,0,-4,2,0,-4,2,0,2,0
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3117,-4,1,1,2,12,8,-4,-4,1,3116,-4,-4,-4,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,-4,8,-4,-4,3,-4,-4,-4,-4,3,-4,-4,-4,-4,3,1,0,-4,0,3,1,0,0,3,2,0,1,-5,-5,-5,-5,3,2,0,0,3,2,0,0,3,2,0,0,2,0,-4,3,0,-4,3,0,-5,-5
-4,20,20,17,17,-4,21,40,20,22,18,20,5,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118,1,0,1,2,15,8,-3,-3,1,-4,-4,-4,-4,1,-4,0,8,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,0,3,1,0,-4,0,9,1,0,9,1,0,-4,0,9,1,0,-4,0,9,1,0,-4,0,4,1,0,0,4,1,0,0,4,1,0,0,4,-3,-3,0,4,0,1,0,4,0,1,0,0,1,-4,0,1,-4,0,1,0,0
40,40,35,47,-4,-4,-4,48,40,48,42,44,-4,-4,40,44,-4,-4,-4,-4,40,40,40,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3119,1,0,1,1,16,8,-4,-4,1,3120,3121,-4,-4,4,-4,1,1,1,0,-4,1,2,0,1,-4,1,2,1,0,-4,1,2,1,0,-4,-4,2,1,0,2,1,0,-4,-4,2,2,0,-4,-4,2,2,0,-4,-4,2,2,0,1,2,2,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3,0,1,4,0,-4,4,0,-4,0,4,0,3
25,-4,30,40,75,-4,-4,-4,-4,-4,-4,-4,-4,60,60,60,60,75,75,60,45,65,25,2,2,2,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,2,2,3120,1,0,1,1,14,8,-4,-4,1,3119,3121,-4,-4,4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,-4,-4,1,9,-4,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,12,20,40,40,-4,40,40,40,-4,40,46,48,50,50,45,45,47,48,1,1,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3121,-4,0,1,1,12,8,-4,-4,1,3119,3120,-4,-4,4,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,0,-4,9,-4,-4,9,-4,-4,0,-4,4,-4,-4,0,-4,4,-4,-4,1,-4,4,-4,-4,1,4,-4,-4,1,4,-4,-4,0,4,-4,-4,0,4,-4,-4,1,4,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,20,25,35,40,41,35,50,35,40,35,35,44,44,44,45,45,40,40,-4,-4,1,1,1,1,1,1,-4,-4,-4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,-4,-4,3122,-4,1,1,1,12,8,-4,-4,1,-4,-4,-4,-4,4,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,-4,3,-4,-4,3,-4,-4,-4,-4,3,-4,-4,0,-4,3,-4,-4,1,-4,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5
-4,-4,6,28,-4,-4,65,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3123,-4,1,1,2,13,8,-4,-4,1,-4,-4,-4,-4,4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,0,-4,3,-4,-4,3,-4,-4,1,-4,3,-4,-4,-4,-4,3,-4,-4,-4,1,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,3,1,0,1,3,2,0,1,2,0,-4,2,0,-4,2,0,2,0
-4,-4,28,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,40,40,40,25,25,25,25,-4,1,1,1,1,1,1,1,-4,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,-3,-3,-3,-3,-4,3124,1,0,1,2,15,8,1,0,1,-4,-4,-4,-4,1,-5,-5,-5,-5,-5,-4,0,8,1,0,-5,-5,-5,-5,-5,-4,0,3,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,3,0,1,4,3,0,1,4,3,0,1,3,0,-4,3,0,-4,-5,-5,2,0
-4,-4,24,-4,30,-4,20,48,39,-4,-4,-4,-4,18,40,40,40,40,40,40,40,40,-4,1,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-4,3125,0,1,1,2,14,8,-4,-4,1,-4,-4,-4,-4,4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,0,-4,10,-4,-4,10,-4,-4,0,-4,6,1,0,-4,-4,6,1,0,-4,-4,6,1,0,1,6,1,0,1,6,1,0,1,11,1,0,1,11,1,0,1,6,1,0,1,-5,-5,-5,-5,-5,-5,3,0,3,0
-4,-4,18,18,40,25,80,-4,30,35,30,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,3126,-4,0,1,2,13,8,-4,-4,1,3127,-4,-4,-4,3,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,1,8,1,0,-4,1,3,1,0,-4,-4,3,1,0,3,1,0,-4,1,3,1,0,-4,-4,3,2,0,-4,-4,3,3,0,1,3,3,0,1,3,3,0,-1,3,3,0,1,9,0,3,1,4,3,0,-1,2,1,-4,3,0,-4,2,1,2,0
-4,-4,-4,-4,15,-4,-4,40,52,48,40,40,-4,40,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,1,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,3127,-4,0,1,1,12,8,-4,-4,1,3126,-4,-4,-4,4,-4,-4,8,-4,-4,1,-4,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,-4,8,-4,-4,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,-4,-4,-4,1,3,-4,-4,1,3,-4,-4,0,3,-4,-4,1,3,-4,-4,1,3,1,0,1,3,1,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,14,14,15,18,18,19,20,41,40,41,40,40,40,40,41,41,40,40,40,40,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3128,0,0,1,1,16,8,-4,-4,1,-4,-4,-4,-4,4,-4,0,9,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,0,-4,10,-4,-4,11,-4,-4,0,-4,11,-4,-4,0,-4,11,-4,-4,0,-4,6,-4,-4,0,6,-4,-4,0,6,-4,-4,0,6,-4,-4,0,6,-4,-4,0,6,-4,-4,0,-4,-4,0,-4,-4,0,-4,-4,-4,-4
35,15,-4,-4,42,-4,-4,50,-4,10,10,30,2,-4,-4,-4,-4,8,-4,-4,-4,55,15,1,1,1,1,1,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3129,1,1,1,2,16,8,-4,-4,1,3130,-4,-4,-4,4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,3,1,0,-4,1,3,1,0,-4,-4,3,1,0,3,2,0,-4,-4,3,2,0,-4,-4,3,2,0,-4,-4,9,2,0,1,10,2,0,1,10,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,2,0,-4,2,0,-4,2,0,1,0
-4,-4,32,4,20,10,-4,56,92,103,40,36,40,45,45,65,40,59,73,73,8,58,48,2,2,2,2,1,1,1,1,-4,0,0,0,0,0,0,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,3130,-4,1,1,1,12,8,-4,-4,1,3129,-4,-4,-4,4,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,2,-4,-4,-4,-4,2,-4,-4,-4,-4,2,-4,-4,-4,-4,2,-4,-4,1,2,-4,-4,1,2,-4,-4,1,2,-4,-4,1,2,1,0,1,9,1,0,1,1,0,-4,1,0,-4,1,0,1,0
20,20,35,40,45,50,50,64,62,58,70,-4,40,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,1,1,1,2,2,2,2,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3131,0,1,1,1,16,8,-4,-4,1,-4,-4,-4,-4,4,-4,0,8,-4,-4,-4,0,9,-4,-4,-4,1,9,-4,-4,-4,1,6,-4,-4,-5,-5,-5,-5,-5,6,-4,-4,-4,-4,6,-4,-4,-4,-4,6,-4,-4,-4,-4,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
17,10,-4,-4,-4,-4,38,39,39,43,36,25,25,25,24,24,24,24,24,24,24,24,24,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3132,0,1,1,2,16,8,-4,-4,1,-4,-4,-4,-4,4,-4,1,8,-4,-4,-4,0,10,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,-4,-4,10,-4,-4,6,-4,-4,-4,1,6,-4,-4,-4,-4,6,-4,-4,-4,-4,6,-4,-4,1,6,-4,-4,1,6,1,0,1,6,1,0,1,6,1,0,1,6,2,0,1,2,0,-4,2,0,-4,2,0,2,0
1,-4,-4,20,12,24,20,-4,48,45,55,50,60,60,40,40,40,40,40,45,45,50,45,1,4,4,1,1,1,1,1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3134,0,1,1,2,14,8,-4,-4,1,-4,-4,-4,-4,4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,10,-4,-4,-4,-4,10,1,0,-4,-4,6,1,0,-4,-4,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,6,2,0,1,11,2,0,1,2,0,-4,2,0,-4,2,0,2,0
-4,-4,-4,30,28,50,50,50,50,70,70,45,40,87,80,80,-4,-4,-4,-4,-4,-4,-4,1,1,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,-4,-4,-4,-4,-4,-4,3135,-4,0,1,1,13,8,-4,-4,1,3136,-4,-4,-4,4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,0,-4,8,-4,-4,3,-4,-4,-4,-4,3,-4,-4,1,-4,3,-4,-4,-4,-4,-5,-5,-5,-5,3,-4,-4,1,3,-4,-4,1,3,1,0,1,-5,-5,-5,-5,3,1,0,1,1,0,-4,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,30,-4,50,7,40,36,40,35,70,70,38,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,3136,-4,0,1,1,12,8,-4,-4,1,3135,-4,-4,-4,4,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,1,8,-4,-4,-4,0,8,-4,-4,-4,1,1,-4,-4,1,-4,-4,-4,1,1,-4,-4,-4,0,2,-4,-4,-4,0,2,-4,-4,-1,2,-4,-4,0,2,-4,-4,0,-5,-5,-5,-5,10,-4,-4,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
35,-4,-4,30,40,37,44,45,80,14,42,43,43,41,37,40,66,66,-3,50,40,45,40,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,3,3,3,3,4,2,2,2,2,2,2,2,2,2,3137,-4,1,1,1,13,8,-4,-4,1,-4,-4,-4,-4,4,0,-4,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,1,-4,-4,-4,-4,2,-4,-4,2,1,0,-4,-4,2,2,0,-4,-4,2,2,0,-4,-4,2,2,0,1,2,0,2,1,2,2,0,1,2,0,2,1,2,3,0,1,2,3,0,1,2,2,-4,2,2,-4,2,2,4,0
43,43,44,44,44,44,44,-4,40,40,40,40,40,46,46,46,46,45,-4,-4,-4,-4,-4,1,1,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-4,-4,-4,-4,-4,3138,0,1,1,1,16,8,-4,-4,1,-4,-4,-4,-4,4,-4,0,3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,1,-4,-4,-4,-5,-5,-5,-5
25,-4,40,35,30,40,40,45,55,55,50,-4,20,50,40,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,-4,-4,-4,-4,-4,-4,-4,-4,3139,0,1,1,1,15,8,-4,-4,1,-4,-4,-4,-4,4,-4,0,8,-4,-4,-4,1,2,-4,-4,-4,1,2,-4,-4,-4,1,2,-4,-4,-4,1,2,-4,-4,2,-4,-4,-4,-4,2,-4,-4,-4,-1,2,-4,-4,-4,1,2,-4,-4,-1,2,-4,-4,1,2,1,0,-1,2,1,0,-1,2,1,0,1,2,1,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
